product_id,name,categories,price,packing,image
45666310051,EDEKA Bio My Veggie Veganer Tofu geräuchert,Kühlregal,2.19,350g Packung,//assets.bringmeister.de/media/p/45666310051/0/cf8b01761bca4d7481683e50c7c4b78b.jpg
27299700001,Kerrygold Extra gesalzen,Kühlregal,4.39,400g Becher,//assets.bringmeister.de/media/p/27299700001/0/f87bbecc08eac15ffddcf8c566ce6bdb.jpg
41302770001,EDEKA Bio Gemüsemais,Nahrungsmittel,1.39,330g Dose,//assets.bringmeister.de/media/p/41302770001/0/96660cd07c322a465b83e5aa16870fdd.jpg
18206520041,"Hemme Milch Uckermark tagesfrische Vollmilch 3,7 % Fett",Kühlregal,1.55,1l Packung,//assets.bringmeister.de/media/p/18206520041/0/a2331035cdc04fa4da357d99cbee18a2.jpg
47851180061,Landkost BB-EI Bio,Kühlregal,3.79,6Stück Packung,//assets.bringmeister.de/media/p/47851180061/0/7ea72897c2429640dd9aa84ba1261777.jpg
7965090061,Conditorei Coppenrath & Wiese Unsere Goldstücke Dinkelbrötchen,Tiefkühlkost,3.35,420g Packung,//assets.bringmeister.de/media/p/7965090061/0/423d123c66b219644a25dce4d7b97c0e.jpg
35989990021,Milram kräftig-würziger Sylter 48 % Fett i. Tr.,Kühlregal,2.59,150g Packung,//assets.bringmeister.de/media/p/35989990021/0/52034366ed0a73f10598fe4d80bfa790.jpg
5727240092,Spreequell Classic Kasten 1l Kasten,Getränke,6.99,12 x 1l Flasche im Kasten,//assets.bringmeister.de/media/p/5727240092/0/5c488cac534c90e82d4298cbdf983245.jpg
7630570001,Pluma Flämische Leberpastete,Kühlregal,1.79,100g Packung,//assets.bringmeister.de/media/p/7630570001/0/fbf95247611fba30c528ae686c8558d0.jpg
395051071,Laugenkranz natur,"Brot, Backwaren & Brotaufstriche",2.29,Stück,//assets.bringmeister.de/media/p/395051071/0/b04119353cb568309b11269897654f01.jpg
7416030071,Ferrero kinder Pingui Schoko,Kühlregal,2.85,240g Stück,//assets.bringmeister.de/media/p/7416030071/0/d54a5c20a6f4339be781326883e18289.jpg
52037770051,GUT&GÜNSTIG Sprühsahne,Kühlregal,1.79,250ml Packung,//assets.bringmeister.de/media/p/52037770051/0/9732137524d4f17c445e3f837dd7e449.jpg
32395390081,Alnatura Bio Frischkäse Natur Doppelrahmstufe,Kühlregal,1.89,175g Becher,//assets.bringmeister.de/media/p/32395390081/0/e699618476fa8b0dbfa9787bdc2a8fb0.jpg
51678750031,"Alnatura Bio Haltbare Alpenmilch 3,8 % Fett",Kühlregal,1.65,1l Packung,//assets.bringmeister.de/media/p/51678750031/0/c2ffe490102dd01cb380c282cea3a77a.jpg
12806500061,Regina Softis Toilettenpapier super-soft 4-lagig,Drogerieartikel,5.79,9er Packung,//assets.bringmeister.de/media/p/12806500061/0/b6d60f026e65310dbea6b62fa81c7006.jpg
30653410041,"Giovanni Ferrari Grana Padano, 32 % Dreiviertelfettstufe",Kühlregal,2.29,60g Packung,//assets.bringmeister.de/media/p/30653410041/0/75d2b5db0e3c7bffd19087547c8fe0ee.jpg
8000960031,Lieken Urkorn Fit & Vital Vitaminbrot,"Brot, Backwaren & Brotaufstriche",1.99,0.4kg Packung,//assets.bringmeister.de/media/p/8000960031/0/b32e9de955d4cd7c27fb99a6f5635b3e.jpg
42064520051,Harry Kernige Rosenbrötchen,"Brot, Backwaren & Brotaufstriche",2.39,510g Packung,//assets.bringmeister.de/media/p/42064520051/0/21f8c2d96ba18f8a8b413f870058eed7.jpg
18106700051,"Englischer Cheddar, 50 % Fett i. Tr. im Frischepack",Frischetheke,2.06,ca. 160g Packung,//assets.bringmeister.de/media/p/18106700051/0/7ae71ac86bc1b562cb7a26e85d761ab7.jpg
39301800061,EDEKA Bio Hinterkochschinken,Kühlregal,2.79,100g Stück,//assets.bringmeister.de/media/p/39301800061/0/9e6ed6a80732e82bfe8f8e451ca274fa.jpg
28066070011,"Arla Bio Frische Weidemilch 1,5 % Fett",Kühlregal,1.69,1l Packung,//assets.bringmeister.de/media/p/28066070011/0/fb52a079a1a2c30d0062adb3c10bdfab.jpg
1291930011,THOMY Les Sauces Hollandaise,Nahrungsmittel,1.55,250ml Packung,//assets.bringmeister.de/media/p/1291930011/0/81dde649f385a89aa944dfaea202d2e6.jpg
41750140041,FRoSTA Zwiebel Mix,Tiefkühlkost,1.19,100g Packung,//assets.bringmeister.de/media/p/41750140041/0/f8d717ef503f850cd87b94cff4f3c213.jpg
37905250091,GUT&GÜNSTIG Toilettenpapier klassik mit mindestens 20% Recyclingfasern 3-lagig,Drogerieartikel,3.69,10er Packung,//assets.bringmeister.de/media/p/37905250091/0/f257336f192491554a1134b5f73326d0.jpg
1442550071,Würzgut Essigessenz,Nahrungsmittel,0.95,400g Flasche,//assets.bringmeister.de/media/p/1442550071/0/89c838e16993e24bd720d29709aa9486.jpg
27471980041,Ehrmann Robby Monster Backe Früchte-Quark Erdbeere/Banane/Himbeere,Kühlregal,1.55,300g Packung,//assets.bringmeister.de/media/p/27471980041/0/d9ab4346455da9bd7fe68d33d4b36b4f.jpg
1770340021,Eberswalder Jagdwurst im Stück,Kühlregal,3.39,200g Packung,//assets.bringmeister.de/media/p/1770340021/0/14aed07f2757222c1e74abcb7cc9bca0.jpg
45053430061,EDEKA Bio Kaisergemüse,Tiefkühlkost,1.79,450g Packung,//assets.bringmeister.de/media/p/45053430061/0/ee01b62f6f46bbdc5a7e7223fb5583ba.jpg
12733610011,"Weihenstephan Haltbare Milch 1,5 % Fett",Kühlregal,1.55,1l Packung,//assets.bringmeister.de/media/p/12733610011/0/8eb094e2a458cafab7f6f2d9163368de.jpg
36502670091,Schäfers Weizenmischbrot,"Brot, Backwaren & Brotaufstriche",2.29,1kg Packung,//assets.bringmeister.de/media/p/36502670091/0/e0f95fdd5cb6b06a8173c80b543d7d6d.jpg
1479260011,SweetFamily Puderzucker,Nahrungsmittel,0.75,250g Packung,//assets.bringmeister.de/media/p/1479260011/0/b583016e609061752cff2ff1fcb45da6.jpg
395009661,Kopfsalat,Obst & Gemüse,1.49,Stück,//assets.bringmeister.de/media/p/395009661/0/ec8a7b05fa508e25680186901a6f2687.jpg
33213260021,"FruchtZwerge Erdbeere, Aprikose & Banane weniger süß",Kühlregal,2.49,300g Becher,//assets.bringmeister.de/media/p/33213260021/0/63617ab6076d04d7e57a7c76a5884bcf.jpg
3817820011,Harry Vollkorntoast,"Brot, Backwaren & Brotaufstriche",1.29,250g Packung,//assets.bringmeister.de/media/p/3817820011/0/196e4d26750e0f50f4e3a0bbc0e40457.jpg
35122980021,Alnatura Bio Rahmspinat,Tiefkühlkost,2.09,450g Packung,//assets.bringmeister.de/media/p/35122980021/0/302fa13ed998cc163647d9f5ab415ed2.jpg
16294720092,EXTALER MINERALQUELL Mineralwasser Classic,Getränke,1.95,6 x 500ml Flasche / Packung,//assets.bringmeister.de/media/p/16294720092/0/733724a73461d884ce45b9df50b2eb39.jpg
40993030081,Rama Cremefine zum Kochen 15 % Fett,Kühlregal,1.39,250ml Flasche,//assets.bringmeister.de/media/p/40993030081/0/c74493fcf6c2b4985de23d367b3f2896.jpg
51941480001,Dr.Oetker Bistro Baguettes Salami,Tiefkühlkost,2.35,250g Packung,//assets.bringmeister.de/media/p/51941480001/0/d4e52d873baf44f8c338ff322cf2fe57.jpg
51444780031,GUT&GÜNSTIG Gebäckstangen mit Käse,Süßigkeiten & Salziges,1.49,150g Packung,//assets.bringmeister.de/media/p/51444780031/0/dab9a7801c165269ddfc37a159f0c11b.jpg
25022260071,SweetFamily Unser Feinster,Nahrungsmittel,1.39,500g Packung,//assets.bringmeister.de/media/p/25022260071/0/5f8f0ffc6a6fc442c865c338ec45ee6e.jpg
22612060051,Wiesenhof Hähnchen Unterschenkel,Frischetheke,4.25,ca. 500g Packung,//assets.bringmeister.de/media/p/22612060051/0/fd323bb3570fb406a14df9322a5d93b7.jpg
15381390001,Reinert Bärchen-Wurst Mortadella,Kühlregal,1.99,90g Packung,//assets.bringmeister.de/media/p/15381390001/0/45ea710fac032ebc8fbc9453fe7b6a90.jpg
37472870061,EDEKA Bio Rote Linsen,Nahrungsmittel,1.65,500g Packung,//assets.bringmeister.de/media/p/37472870061/0/f39703f2ddf8a6731edd349139430982.jpg
301177031,EDEKA Bio Karottenscheiben,Tiefkühlkost,1.79,450g Packung,//assets.bringmeister.de/media/p/41825010011/0/0746eebb26976554ff03bcefdc9b58f8.jpg
54791000061,Harry Sammys Sandwich Vollkorn,"Brot, Backwaren & Brotaufstriche",2.55,750g Packung,//assets.bringmeister.de/media/p/54791000061/0/bdb13277ef7c4d6449a904855c61aa27.jpg
301044031,EDEKA Bio Schwarzwälder Schinken,Kühlregal,3.49,100g Packung,//assets.bringmeister.de/media/p/32162590021/0/bb9fcefdb6d4f8c66331abf7c784416c.jpg
1702420001,Henglein Schupfnudeln,Kühlregal,2.89,500g Packung,//assets.bringmeister.de/media/p/1702420001/0/76f5d7b317044a1fbc21411189898c82.jpg
7689720051,Weideglück Sahne Joghurt nach griechische Art 10 % Fett,Kühlregal,4.15,1kg Eimer / Kübel,//assets.bringmeister.de/media/p/7689720051/0/820e038e3a56b73a4913669f9f6dde43.jpg
301008001,GUT&GÜNSTIG Edle Matjesfilets nordischer Art,Kühlregal,1.65,256g Packung,//assets.bringmeister.de/media/p/51438720081/0/8fd8fba50820ad506f456503ec757929.jpg
27142270011,Golden Toast Vollkorn Toast,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/27142270011/0/8573d680bd275d88b04ac8916af1eca0.jpg
395104681,Havana Club Persische Limetten,Obst & Gemüse,2.49,6er Packung,//assets.bringmeister.de/media/p/395104681/0/021d4c5b3712186b3cc17288a8521f1b.jpg
395028252,Buttercrossaint,"Brot, Backwaren & Brotaufstriche",2.29,2 Stück,//assets.bringmeister.de/media/p/395028252/0/eb158d907ce27e3b1ba7113e3d2bb2da.jpg
301007021,EDEKA Bio Frische fettarme Milch ESL,Kühlregal,1.2,1l Packung,//assets.bringmeister.de/media/p/39399690081/0/b82124665ea5e16f57026fe07c30754f.jpg
1472340091,Henglein Frische Eierspätzle,Kühlregal,2.49,400g Packung,//assets.bringmeister.de/media/p/1472340091/0/01cf4d24aad4686b1a8161f5d5005e80.jpg
395069331,EDEKA Heimatliebe Salatgurke 500-600g,Obst & Gemüse,1.89,Stück,//assets.bringmeister.de/media/p/395069331/0/693c573a1c0c4aa9e508ff339974bbff.jpg
395015631,Honigmelone,Obst & Gemüse,2.49,Stück,//assets.bringmeister.de/media/p/395015631/0/d8d8cb06e91ad211f627847209d3c3c1.jpg
1807460041,Mühlhäuser Konfitüre Extra Erdbeer,"Brot, Backwaren & Brotaufstriche",2.39,450g Glas,//assets.bringmeister.de/media/p/1807460041/0/c9d2710ebbfc593236bb2b5d802e088c.jpg
12855120001,Eberswalder Bratwurst,Kühlregal,3.59,300g Packung,//assets.bringmeister.de/media/p/12855120001/0/52a9ebf9e3701635e6b3c8cde661f1c5.jpg
5955950061,"Exquisa Körniger Frischkäse Fitline natur 0,8 % Fett absolut",Kühlregal,1.69,200g Becher,//assets.bringmeister.de/media/p/5955950061/0/3ac6abad528456c3254d36daf9b8c3f4.jpg
301094001,EDEKA Lieblingsmischung,"Brot, Backwaren & Brotaufstriche",1.99,520g Packung,//assets.bringmeister.de/media/p/36252020061/0/c691ff12bf70f2b27aa94e6b0fc9e5db.jpg
395004471,Apfel Elstar - süß-säuerlich,Obst & Gemüse,0.66,Stück,//assets.bringmeister.de/media/p/395004471/0/afb27fd76fcfd4ebc58e0aae61e538be.jpg
38290220021,GUT&GÜNSTIG Hähnchenbrustfilet,Frischetheke,5.99,600g Stück,//assets.bringmeister.de/media/p/38290220021/0/9ffe3c4ee30e71318ee7ae42f8c7720b.jpg
44003610001,EDEKA Bio My Veggie Veganer Haferdrink Classic,Kühlregal,0.99,1l Packung,//assets.bringmeister.de/media/p/44003610001/0/293a5c6bdee81a004ffe7d3a721edd3e.jpg
395203351,Heimatliebe Bio Petersilie glatt im Topf,Obst & Gemüse,1.89,1er Packung,//assets.bringmeister.de/media/p/395203351/0/b67bd898f0accadd461ba7714ea48303.jpg
46535380001,fit Spülmittel Original,Drogerieartikel,1.59,0.5l Flasche,//assets.bringmeister.de/media/p/46535380001/0/f1aace03d63f1fc84e9e65007af1e0de.jpg
1307090001,Bad Reichenhaller Alpen Jodsalz,Nahrungsmittel,0.69,500g Packung,//assets.bringmeister.de/media/p/1307090001/0/91f519ce86e957fb702743b02db779c4.jpg
7839920082,Coca-Cola Zero Sugar,Getränke,16.2,12 x 1l Flasche im Kasten,//assets.bringmeister.de/media/p/7839920082/0/75bc6d530d4155b1d981a941c8907be2.jpg
7839920081,Coca-Cola Zero Sugar,Getränke,1.29,1l Flasche,//assets.bringmeister.de/media/p/7839920081/0/30873d5441837caf27ee5c98bf6d4d15.jpg
8423550031,EDEKA Bio Frische Schlagsahne,Kühlregal,1.09,200g Becher,//assets.bringmeister.de/media/p/8423550031/0/a0eda93128e74cb8ea21b1ba53dece85.jpg
48888790021,Harry Anno »1688« Dinkel,"Brot, Backwaren & Brotaufstriche",2.49,450g Packung,//assets.bringmeister.de/media/p/48888790021/0/58c96452d23cb8a7135afdfb53eff019.jpg
395108712,Roggenbrötchen,"Brot, Backwaren & Brotaufstriche",1.15,3er Tüte,//assets.bringmeister.de/media/p/395108712/0/1d4a29ffa0b8bf6d36d9df24d211e898.jpg
12090550082,Spreequell Naturell 1.5l Einweg,Getränke,5.09,6 x 1.5l Flasche / Packung,//assets.bringmeister.de/media/p/12090550082/0/4b52291c2d238a0cf4e61f98c31452ec.jpg
1288000091,Barilla Pesto alla Genovese,Nahrungsmittel,3.69,190g Glas,//assets.bringmeister.de/media/p/1288000091/0/baa0e8e1f55f449abaf77a77cb78b011.jpg
395034841,Mini Romanasalat,Obst & Gemüse,1.59,2er Packung,//assets.bringmeister.de/media/p/395034841/0/a0c4953646a45988ed4a6b8626467da4.jpg
37792850071,EDEKA Bio Bergkäse aus Heumilch 50% Fett i. Tr.,Kühlregal,2.99,200g Stück,//assets.bringmeister.de/media/p/37792850071/0/1f0d0469543de188846449ea3df79a64.jpg
45147930011,"Gläserne Molkerei Bio Frische Heumilch 3,8 % Fett",Kühlregal,1.99,1l Packung,//assets.bringmeister.de/media/p/45147930011/0/8c2db75cdcd0335513aaa790511f9d26.jpg
21360540011,Wiltmann Bio Geflügel Lyoner grob,Kühlregal,2.39,80g Packung,//assets.bringmeister.de/media/p/21360540011/0/41c19f7f124bf0bdb833f8bcf657f3b7.jpg
15336460081,OSTERLAND Rote Grütze,Kühlregal,0.49,160g Becher,//assets.bringmeister.de/media/p/15336460081/0/ab767995c94cef665f95d571d2ab8dc1.jpg
34979180011,Kerrygold Original Irischer Cheddar herzhaft gerieben 50 % Fett i. Tr.,Kühlregal,3.05,150g Packung,//assets.bringmeister.de/media/p/34979180011/0/25e45d648dfaa552a437e9c00c7f9e8b.jpg
4571700001,HEINZ Tomato Ketchup,Nahrungsmittel,3.49,500ml Flasche,//assets.bringmeister.de/media/p/4571700001/0/bb5a5302e6cabca34150f3a709f8623a.jpg
27692770061,Harry Bäcker Premium Krüsten,"Brot, Backwaren & Brotaufstriche",2.39,480g Packung,//assets.bringmeister.de/media/p/27692770061/0/c2b45ed9e07f6179add668a0ca5fab06.jpg
1734940082,Berliner Kindl Jubiläums Pilsener Premium,Getränke,16.2,20 x 500ml Flasche im Kasten,//assets.bringmeister.de/media/p/1734940082/0/6f11b8addda57e08eb517e8db72a25c8.jpg
35039780071,"Bärenmarke Die frische Milch 1,8 % Fett",Kühlregal,1.55,1l Packung,//assets.bringmeister.de/media/p/35039780071/0/eb086e31a06ea8d18d9297412a0db3b3.jpg
1471970011,"Müller Joghurt mit der Ecke Knusper Schoko Flakes & Joghurt Bananengeschmack 3,8% Fett",Kühlregal,0.79,150g Packung,//assets.bringmeister.de/media/p/1471970011/0/0c2fefef78b8520ca14dbf24ca81ee0e.jpg
22132720032,Märkisch Kristall Medium,Getränke,5.09,12 x 750ml Flasche im Kasten,//assets.bringmeister.de/media/p/22132720032/0/042d98bff6e2b185c046b0f2107469c1.jpg
1483850091,Spreewaldhof Saure Gurken,Nahrungsmittel,2.45,650g Glas,//assets.bringmeister.de/media/p/1483850091/0/8c6b77dc1001ebb076e683b5dbf3325c.jpg
8165900051,EDEKA Bio Natives Sonnenblumenöl,Nahrungsmittel,1.85,500ml Flasche,//assets.bringmeister.de/media/p/8165900051/0/2b58e087c888ab1c0fd56010bd46a6f4.jpg
52869240041,Holländischer Edamer 40%,Frischetheke,1.94,ca. 150g Packung,//assets.bringmeister.de/media/p/52869240041/0/d98a73e295ca378b920591b583997f07.jpg
1669510081,Alpenhain Obazda Original Klassisch,Kühlregal,2.49,125g Becher,//assets.bringmeister.de/media/p/1669510081/0/e9aa1f5fdd9f3b3c728ebc52ce1d8198.jpg
46125680001,Rügenwalder Mühle Vegane Salami klassisch,Kühlregal,1.69,80g Packung,//assets.bringmeister.de/media/p/46125680001/0/8434cf75c60ce42c77e33dba1fae1eb2.jpg
1506500031,Filinchen Das Knusper-Brot Original,"Brot, Backwaren & Brotaufstriche",0.99,75g Packung,//assets.bringmeister.de/media/p/1506500031/0/4508bc7eff4d14e44ea424fb3e6f96d5.jpg
32790060011,Schöller Big Sandwich Multipack,Tiefkühlkost,4.29,840ml Packung,//assets.bringmeister.de/media/p/32790060011/0/1490eeceb1552365644cf6fd69669438.jpg
395173469,Nuss-Nougat Croissant,"Brot, Backwaren & Brotaufstriche",1.69,2 Stück,//assets.bringmeister.de/media/p/395173469/0/1e4284b2e25247b1fd0ff460cdacad46.jpg
18307650061,Mago Schinkenknacker,Kühlregal,4.75,200g Packung,//assets.bringmeister.de/media/p/18307650061/0/7569a26a0565817cc1814b93b81cd8cc.jpg
11180230061,Börner Eisenacher Bio Salami luftgetrocknet,Kühlregal,2.75,80g Packung,//assets.bringmeister.de/media/p/11180230061/0/76f972558800c527eb4679546dcdd8d1.jpg
31263240031,Alnatura Bio Emmentaler in Scheiben 45 % Fett i. Tr.,Kühlregal,2.65,125g Packung,//assets.bringmeister.de/media/p/31263240031/0/2f6eab5a2c6979460a08afaadf17466c.jpg
34839960021,EDEKA Bio My Veggie Streichcreme Tomate-Basilikum,"Brot, Backwaren & Brotaufstriche",1.35,180g Glas,//assets.bringmeister.de/media/p/34839960021/0/c6a707ca856a42587edc1e1652d5c103.jpg
28601930011,FRoSTA Rahm Geschnetzeltes vom Hähnchen mit Spätzle,Tiefkühlkost,3.55,375g Packung,//assets.bringmeister.de/media/p/28601930011/0/297b32f80d3159b6005406660cc31c1f.jpg
301052021,"GUT&GÜNSTIG Piccos Mini-Hörnchen, 12 Stück",Tiefkühlkost,1.99,336ml Packung,//assets.bringmeister.de/media/p/30880850001/0/2f6e813956bff6a52f2b1295abddbe14.jpg
44259270031,EDEKA Bio Skyr Natur,Kühlregal,1.69,500g Becher,//assets.bringmeister.de/media/p/44259270031/0/48309b1de683f1848c6714ca70ac8659.jpg
48767310081,GUT&GÜNSTIG Pflanzenmargarine,Kühlregal,1.59,500g Packung,//assets.bringmeister.de/media/p/48767310081/0/5db5c4960d8bbb5cd81aed66cc4716a9.jpg
15880050031,BioLust Bio Kasslerbraten in Scheiben,Kühlregal,3.79,80g Packung,//assets.bringmeister.de/media/p/15880050031/0/3679902abc2758faf6a3bf6b32938fa5.jpg
48659850031,EDEKA Tortilla Wraps Mais,"Brot, Backwaren & Brotaufstriche",1.49,380g Packung,//assets.bringmeister.de/media/p/48659850031/0/3c9576e8dff5b5f7638f5410ceb7f82e.jpg
1201890051,McCain 1.2.3 Frites Original,Tiefkühlkost,2.75,750g Packung,//assets.bringmeister.de/media/p/1201890051/0/451b1d85441d75c3f7716071dda877f7.jpg
1791820062,Märkisch Kristall Classic,Getränke,5.09,12 x 700ml Flasche im Kasten,//assets.bringmeister.de/media/p/1791820062/0/07af3a60a570dfe13ebae7302287fd19.jpg
32425950041,Conditorei Coppenrath & Wiese Unsere Goldstücke Kaiser-Semmeln,Tiefkühlkost,2.35,450g Packung,//assets.bringmeister.de/media/p/32425950041/0/4340178a893930af38cd55dfbd6345a4.jpg
51949110001,DeBeukelaer Prinzen Rolle Schoko,Süßigkeiten & Salziges,1.95,400g Packung,//assets.bringmeister.de/media/p/51949110001/0/a0a89e41cc75895d8535fbdecc6746d4.jpg
39784110091,Harry Dinkel Toastbrötchen,"Brot, Backwaren & Brotaufstriche",1.79,225g Packung,//assets.bringmeister.de/media/p/39784110091/0/ba137f0361e196b874ebdee403289d91.jpg
39599200071,Herzberger Bio Baguette Französischer Art,"Brot, Backwaren & Brotaufstriche",1.99,250g Packung,//assets.bringmeister.de/media/p/39599200071/0/bdaddec660783c70204dc6655429c7ab.jpg
1462280011,Dr.Oetker Crème Fraîche Classic 30 % Fett,Kühlregal,1.35,150g Becher,//assets.bringmeister.de/media/p/1462280011/0/30de3c661af1236cea8b6b8ee512e2ba.jpg
22038580041,Rügenwalder Mühle Mühlen Frikadellen klassisch,Kühlregal,2.95,165g Becher,//assets.bringmeister.de/media/p/22038580041/0/0f1ea530d1c1cbf549ad519233c2c4c0.jpg
301044081,EDEKA Bio Fusilli Hartweizen,Nahrungsmittel,0.95,500g Packung,//assets.bringmeister.de/media/p/14857390011/0/6e906f2f381ec3663d89c2e06b916c8d.jpg
26886070051,Ludwigsluster Bio Salami 1a hauchfein,Kühlregal,2.39,80g Packung,//assets.bringmeister.de/media/p/26886070051/0/be78e96776270f917741c4e4afe70ec1.jpg
1766640041,Cornelius Pfälzer Leberwurst,Kühlregal,2.19,200g Packung,//assets.bringmeister.de/media/p/1766640041/0/584ce3fe062e9bb832bf5fe93168a0f9.jpg
27692430031,Harry Vollkorn Urtyp,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/27692430031/0/c1bc705bc979c4784eba032c790b05fa.jpg
24960180041,Wiltmann Bio Fleischkäse,Kühlregal,2.39,80g Packung,//assets.bringmeister.de/media/p/24960180041/0/8655f38956c6133cba077cd6376acc01.jpg
22038570011,Rügenwalder Mühle Mühlen Frikadellen Geflügel,Kühlregal,2.95,165g Becher,//assets.bringmeister.de/media/p/22038570011/0/c61f855b026f8c9f4586fdca2ac60eb4.jpg
54531160091,Alnatura Bio Schmand Bioland,Kühlregal,1.49,200g Becher,//assets.bringmeister.de/media/p/54531160091/0/78fda9ccf06b675724a37e2a3e5a145a.jpg
13487610001,"Andechser Natur Bio die Kleinen Jogurts mild Vanille 3,8 % Fett",Kühlregal,2.59,400g Packung,//assets.bringmeister.de/media/p/13487610001/0/548095e65e73a87b53752f14c8f56789.jpg
395015491,Galia Melone,Obst & Gemüse,3.49,Stück,//assets.bringmeister.de/media/p/395015491/0/7fc744a21d8824ab9c186ed2fc5e3214.jpg
11771030001,Eberswalder Leberkäse Stapelaufschnitt,Kühlregal,1.79,125g Packung,//assets.bringmeister.de/media/p/11771030001/0/e6c6370bb0303f9af0828df2a373e154.jpg
8144270021,EDEKA Bio Broccoli,Tiefkühlkost,1.69,300g Stück,//assets.bringmeister.de/media/p/8144270021/0/fa574e3488b3dd0695dd9e7d909ae9b1.jpg
8978670011,EDEKA Bio Trauben-Direktsaft,Getränke,2.29,1l Packung,//assets.bringmeister.de/media/p/8978670011/0/952c1a461dbc293b5be270d19fd6b496.jpg
53213300071,EDEKA Bio Frischkäse Kräuter,Kühlregal,1.19,150g Becher,//assets.bringmeister.de/media/p/53213300071/0/93661a6ffde4fea405766ea376fc709b.jpg
1475490081,Landliebe Sahnepudding Schokolade,Kühlregal,0.99,150g Becher,//assets.bringmeister.de/media/p/1475490081/0/bc2d82fcd862962eae210657d9ac2191.jpg
16953360011,Schäfers Sonnen Roggen Pur Brot,"Brot, Backwaren & Brotaufstriche",1.79,500g Stück,//assets.bringmeister.de/media/p/16953360011/0/b6ae28f88c633316fdb529f3d0290569.jpg
52374280091,Rücker Gouda mittelalt 51%,Frischetheke,3.38,ca. 200g Packung,//assets.bringmeister.de/media/p/52374280091/0/2ed698f2d420e68103fa034d1f3c0754.jpg
13912400022,Bad Liebenwerda Naturell,Getränke,5.09,6 x 1.5l Flasche / Packung,//assets.bringmeister.de/media/p/13912400022/0/3f1b03c625f0d5078bb46e6423ea2344.jpg
2475400001,Golden Toast American Classic Sandwich,"Brot, Backwaren & Brotaufstriche",2.79,750g Packung,//assets.bringmeister.de/media/p/2475400001/0/ebc433d17627643fd6ef53a6d82b3989.jpg
395015321,Cantaloupe-Melone,Obst & Gemüse,3.49,Stück,//assets.bringmeister.de/media/p/395015321/0/eb7eb315be5e013da8e7b7ff57edc89b.jpg
13912380092,Bad Liebenwerda Medium,Getränke,5.09,6 x 1.5l Flasche / Packung,//assets.bringmeister.de/media/p/13912380092/0/6a8e6826b6fc06f31c46d6c03fccd995.jpg
301009061,GUT&GÜNSTIG Mozzarella 45% Fett i. Tr.,Kühlregal,0.89,200g Packung,//assets.bringmeister.de/media/p/41879950071/0/0edd31ce38aa8628a8c33c5ba174531d.jpg
57697830051,Männl Bio-Holzofenbrot Natur 750g,"Brot, Backwaren & Brotaufstriche",4.79,750g Packung,//assets.bringmeister.de/media/p/57697830051/0/1a2c58960cc7e840bbdc6cfb92aaedd4.jpg
29676550041,Alnatura Bio Pesto Basilico,Nahrungsmittel,2.59,130g Glas,//assets.bringmeister.de/media/p/29676550041/0/de049f595d937e70372d2e409e803f9e.jpg
51941500031,Dr.Oetker Bistro Baguettes a la Provence,Tiefkühlkost,2.35,250g Packung,//assets.bringmeister.de/media/p/51941500031/0/2fe0aa5bccc3a197f45e3096803a2b4c.jpg
395060871,EDEKA Bio Heimatliebe Minze im Topf 13cm,Obst & Gemüse,1.89,Stück,//assets.bringmeister.de/media/p/395060871/0/d2d44c1484fc42cebe164a1f0d528f0e.jpg
9080290061,Mutti Polpa,Nahrungsmittel,1.75,400g Dose,//assets.bringmeister.de/media/p/9080290061/0/4138e75629360d8a20d1dfaedc98de12.jpg
18077200031,Golßener Spreewälder Geflügelsalat,Kühlregal,3.05,200g Packung,//assets.bringmeister.de/media/p/18077200031/0/5e48aaafd16e9641715fe4c208535032.jpg
10891780081,Berschneider Graved Lachsschinken,Kühlregal,1.99,100g Stück,//assets.bringmeister.de/media/p/10891780081/0/39db1dcdcdd4b86c15124287ef155417.jpg
395051522,La Nouvelle Boulangerie Laugenbrezel schwäbische Art,"Brot, Backwaren & Brotaufstriche",2.29,2er Tüte,//assets.bringmeister.de/media/p/395051522/0/b74abfd6c3fa4487f7395c9b335be54b.jpg
29680110031,Alnatura Bio Mais,Nahrungsmittel,1.45,340g Glas,//assets.bringmeister.de/media/p/29680110031/0/34499a4d9614320c50029184f378719f.jpg
5942120011,Barilla Pesto Rosso,Nahrungsmittel,3.69,200g Glas,//assets.bringmeister.de/media/p/5942120011/0/fd3398d1c99eb2206faa2ecc7e2abc69.jpg
35123000041,Alnatura Bio Erdbeeren ungesüßt,Tiefkühlkost,3.55,300g Packung,//assets.bringmeister.de/media/p/35123000041/0/67929624121b2cf99288df48bee1c902.jpg
395088781,EDEKA Heimatliebe Rettich weiß,Obst & Gemüse,2.19,Stück,//assets.bringmeister.de/media/p/395088781/0/c98b3d43b1414345748ed79399136206.jpg
14870180071,Schäfers Kastenweißbrot,"Brot, Backwaren & Brotaufstriche",2.29,750g Stück,//assets.bringmeister.de/media/p/14870180071/0/31d5246caebc7fd6c6101967c86ff413.jpg
10633660012,Adello Medium Mineralwasser,Getränke,4.69,12 x 1l Flasche im Kasten,//assets.bringmeister.de/media/p/10633660012/0/461f9b3e2f8c7f20ae5cf8c869f0e3a6.jpg
